19.005,47.138,15.932,10.631,47.8,8.7662,18.09,49.351,16.769,0.1153,3.2399,0.10371,3.0363,0.13247,3.2558,0.10427,0.02998
19.419,48.231,16.304,10.818,47.053,8.9175,18.434,50.008,17.076,0.1149,3.3012,0.10305,3.0228,0.13317,3.2462,0.10679,0.029476
19.69,48.196,16.548,10.917,46.863,9.0007,18.665,50.405,17.275,0.11467,3.3406,0.10309,3.0613,0.13328,3.2366,0.10835,0.029327
20.086,50.27,16.889,11.091,50.294,9.1058,19.002,52.459,17.577,0.11555,3.3979,0.10329,3.0554,0.13401,3.2103,0.1088,0.030219
20.379,51.034,17.167,11.185,49.742,9.1794,19.2,52.281,17.738,0.11568,3.4636,0.10365,3.0431,0.13402,3.1533,0.1097,0.029907
20.648,50.853,17.397,11.33,48.894,9.2563,19.468,52.976,17.974,0.11477,3.4815,0.10341,3.045,0.13244,3.0718,0.10673,0.030472
20.945,50.74,17.671,11.356,50.571,9.2501,19.554,51.869,18.024,0.11713,3.3623,0.1053,3.0113,0.13575,3.0945,0.10675,0.029867
20.798,51.948,17.586,11.328,51.004,9.2299,19.332,54.377,17.806,0.11623,3.3046,0.10397,2.9984,0.13404,3.023,0.10697,0.02867
21.089,52.819,17.859,11.457,50.624,9.311,19.535,53.32,17.971,0.11614,3.2951,0.10433,2.9674,0.13401,3.0883,0.10563,0.029976
21.488,52.857,18.205,11.593,50.426,9.3852,19.838,52.425,18.228,0.1171,3.2632,0.10504,2.9615,0.13511,3.2029,0.10482,0.028878
21.835,54.257,18.521,11.682,51.828,9.4696,20.068,54.074,18.426,0.11617,3.2971,0.10488,2.9893,0.13526,3.2856,0.10264,0.028752
21.924,54.426,18.608,11.793,52.29,9.5118,20.115,54.654,18.443,0.11816,3.3988,0.10483,3.035,0.13631,3.2824,0.10689,0.031066
22.038,54.146,18.762,11.744,50.19,9.5144,20.096,53.474,18.418,0.11963,3.2802,0.10669,3.0448,0.13831,3.2286,0.10646,0.030042
22.17,55.053,18.896,11.821,51.984,9.5513,20.188,54.962,18.491,0.12159,3.3548,0.10667,3.0749,0.1396,3.2551,0.10663,0.029489
22.385,55.642,19.101,11.886,50.963,9.5987,20.311,53.421,18.587,0.11859,3.3972,0.10498,3.0271,0.1377,3.1142,0.10844,0.031222
22.549,55.255,19.264,11.942,50.193,9.6143,20.312,55.259,18.571,0.11945,3.5017,0.10581,3.0301,0.1382,3.118,0.11121,0.031279
22.973,56.12,19.468,11.015,46.532,9.4555,19.239,52.425,18.072,0.11361,3.4006,0.10633,2.9523,0.13144,3.09,0.11772,0.032976
23.428,57.028,19.851,11.235,50.712,9.6934,19.938,53.837,18.731,0.11702,3.3689,0.10847,2.9755,0.13558,3.1147,0.11348,0.032079
23.633,57.613,20.043,11.354,50.206,9.775,20.081,53.463,18.855,0.11884,3.3442,0.10935,2.9436,0.13645,3.0617,0.11014,0.03061
24.4,58.491,20.709,11.624,48.243,9.9731,20.763,55.013,19.481,0.12002,3.3294,0.10999,2.9186,0.13719,3.0901,0.1095,0.0319
24.841,61.644,21.134,11.791,51.25,10.101,21.089,54.146,19.767,0.12353,3.3413,0.11268,2.9131,0.14087,3.1394,0.11055,0.031803
24.956,64.209,21.34,11.784,49.936,10.097,21.105,55,19.78,0.12219,3.3346,0.11177,2.9442,0.13911,3.1822,0.10865,0.035295
25.168,61.527,21.465,11.926,50.422,10.148,21.24,56.458,19.863,0.12244,3.4016,0.11116,2.945,0.13855,3.2272,0.11288,0.032301
25.172,61.136,21.509,11.916,50.159,10.116,21.124,55.673,19.738,0.12283,3.4597,0.11071,2.9493,0.13895,3.27,0.11672,0.033095
25.3,62.936,21.654,11.942,50.657,10.115,21.144,55.621,19.727,0.12124,3.5061,0.10976,2.9376,0.13724,3.1837,0.11199,0.032041
25.499,63.292,21.885,11.979,50.658,10.161,21.272,56.282,19.848,0.12212,3.5773,0.11041,2.9551,0.1385,3.1942,0.11183,0.03373
26.038,63.814,22.356,12.131,51.705,10.261,21.601,57.949,20.119,0.1241,3.4903,0.11253,2.9381,0.14085,3.1504,0.11056,0.033089
26.252,64.236,22.558,12.19,49.919,10.326,21.745,58.343,20.243,0.12591,3.5066,0.11371,2.9515,0.14187,3.1221,0.11382,0.034491
26.388,65.864,22.7,12.219,53.963,10.332,21.658,58.785,20.127,0.12705,3.468,0.11421,2.9018,0.14235,3.1013,0.11324,0.032465
26.77,65.689,23.068,12.298,50.969,10.404,21.875,58.101,20.314,0.12765,3.4512,0.11526,2.9074,0.14293,3.1098,0.11109,0.033565
26.959,65.528,23.257,12.386,51.743,10.461,21.9,58.072,20.308,0.12787,3.394,0.11469,2.9081,0.1433,3.1794,0.11349,0.031655
27.233,67.376,23.526,12.462,51.681,10.529,22.102,58.883,20.492,0.12726,3.4641,0.11326,2.9518,0.14197,3.2349,0.1129,0.033936
27.453,67.044,23.745,12.605,52.648,10.628,22.397,59.935,20.768,0.12673,3.5283,0.11357,2.9532,0.14228,3.2714,0.11318,0.033947
27.977,67.219,24.175,12.773,49.2,10.701,22.753,55.909,21.058,0.12534,3.4915,0.11371,2.9331,0.14127,3.1947,0.11264,0.028017
27.881,68.912,24.177,12.756,54.937,10.69,22.659,63.153,20.979,0.12694,3.5352,0.11462,2.955,0.14139,3.1823,0.11335,0.033858
28.434,69.476,24.695,12.911,53.467,10.854,23.051,60.68,21.347,0.12776,3.5254,0.11515,2.9337,0.14269,3.1395,0.11365,0.035236
28.716,70.983,24.978,12.953,53.325,10.907,23.182,62.865,21.455,0.12958,3.4947,0.11636,2.9265,0.14443,3.1566,0.11153,0.034942
29.177,70.483,25.362,13.16,53.807,10.993,23.393,61.95,21.595,0.13153,3.4301,0.11896,2.9052,0.14581,3.0824,0.11661,0.03413
29.325,71.158,25.567,13.142,55.362,11.025,23.35,63.129,21.549,0.13132,3.432,0.11913,2.9129,0.14541,3.1183,0.11099,0.035306
29.839,72.53,26.033,13.373,53.333,11.206,23.738,62.952,21.898,0.13217,3.4069,0.11929,2.9249,0.14619,3.1691,0.10855,0.035074
30.103,72.622,26.294,13.455,54.111,11.278,23.801,63.657,21.927,0.13053,3.4288,0.11802,2.9369,0.1448,3.2417,0.10897,0.035571
30.507,73.863,26.648,13.614,55.796,11.376,24.07,63.154,22.158,0.13195,3.5089,0.11894,2.9473,0.14654,3.2655,0.11375,0.03195
30.58,75.187,26.774,13.589,54.876,11.376,24.186,63.026,22.279,0.13209,3.4972,0.11959,2.9651,0.14754,3.2566,0.11472,0.037212
31.105,77.379,27.257,13.81,56.068,11.552,24.618,64.911,22.673,0.13285,3.5566,0.12105,2.926,0.14799,3.1599,0.1108,0.035805
31.55,77.358,27.655,13.927,55.263,11.667,24.92,66.676,22.934,0.13501,3.5136,0.12281,2.8971,0.14991,3.1228,0.10647,0.035169
32.146,78.406,28.2,14.172,56.474,11.839,25.404,68.139,23.372,0.13671,3.4667,0.1249,2.8919,0.15313,3.1593,0.10853,0.034796
32.826,79.309,28.829,14.399,57.999,12.008,25.957,66.563,23.878,0.13952,3.4534,0.12695,2.8897,0.15529,3.0873,0.10877,0.03434
33.326,79.86,29.29,14.558,56.633,12.125,26.218,66.511,24.107,0.14003,3.4085,0.12776,2.8829,0.15513,3.1414,0.10768,0.032338
31.508,77.232,27.841,13.233,53.899,11.716,24,61.66,22.593,0.13488,3.4649,0.12118,2.9343,0.14951,3.1555,0.10611,0.035016
32.046,78.738,28.303,13.328,59.048,11.793,24.581,64.241,23.125,0.13959,3.5932,0.12324,2.9507,0.15561,3.25,0.10639,0.035311
32.5,79.898,28.721,13.485,58.705,11.915,24.862,65.091,23.362,0.14158,3.6983,0.12439,2.9666,0.15806,3.2515,0.10497,0.034427
33.171,80.789,29.345,13.694,59.762,12.049,25.151,65.305,23.598,0.14299,3.6636,0.12614,2.9362,0.15941,3.2016,0.10447,0.034252
33.206,81.068,29.414,13.701,58.724,12.043,25.033,64.951,23.47,0.1413,3.534,0.12597,2.9189,0.15619,3.1692,0.1028,0.032631
33.351,82.451,29.576,13.752,58.348,12.046,24.926,64.431,23.335,0.14144,3.4605,0.12601,2.9252,0.15566,3.2035,0.10659,0.033888
33.684,82.35,29.902,13.846,57.86,12.122,25.061,67.145,23.433,0.14479,3.5393,0.12642,2.9329,0.15741,3.2775,0.10496,0.032522
34.138,85.238,30.343,13.996,58.212,12.237,25.117,67.479,23.443,0.14339,3.6529,0.12644,2.9526,0.1567,3.3232,0.10745,0.03489
34.322,85.082,30.544,14.01,60.432,12.231,25.029,66.253,23.328,0.14406,3.6964,0.12659,2.968,0.15707,3.345,0.10651,0.032896
34.72,85.486,30.941,14.132,60.477,12.294,25.048,67.307,23.303,0.14371,3.6126,0.12764,2.9511,0.15586,3.2518,0.11169,0.033975
34.923,86.88,31.158,14.193,59.315,12.336,25.054,68.063,23.28,0.14665,3.65,0.12944,2.9619,0.15847,3.2996,0.11327,0.034148
35.263,85.671,31.461,14.353,60.391,12.467,25.222,66.897,23.41,0.14807,3.5153,0.13096,2.9342,0.15949,3.1952,0.10394,0.034032
35.691,86.839,31.879,14.439,59.657,12.544,25.342,68.584,23.492,0.1511,3.5482,0.13202,2.9657,0.16143,3.2912,0.10258,0.032175
35.903,90.415,32.105,14.495,60.335,12.599,25.643,67.92,23.791,0.15079,3.5689,0.13209,3.025,0.16168,3.341,0.1046,0.032782
36.048,88.902,32.258,14.542,60.556,12.632,25.839,68.506,23.983,0.15,3.6049,0.13054,3.0348,0.16047,3.3178,0.1024,0.031318
36.549,89.11,32.731,14.734,61.95,12.793,26.25,69.444,24.367,0.15395,3.6535,0.13284,3.0574,0.16348,3.3571,0.10494,0.032192
36.744,91.325,32.918,14.832,61.545,12.879,26.557,70.029,24.664,0.1511,3.6827,0.13225,3.0457,0.16149,3.3409,0.10353,0.032773
37.058,92.012,33.223,14.924,62.865,12.952,26.887,70.906,24.978,0.15265,3.6677,0.13481,3.0373,0.1636,3.3017,0.10421,0.032996
37.206,91.75,33.387,14.963,61.406,12.959,26.967,71.656,25.044,0.15285,3.5826,0.1352,2.9957,0.16258,3.2987,0.10395,0.031332
37.468,92.01,33.644,15.065,61.927,13.02,27.25,72.397,25.305,0.15241,3.6252,0.13569,2.995,0.16195,3.3036,0.10254,0.031312
37.714,93.011,33.875,15.133,62.987,13.073,27.502,71.747,25.539,0.14852,3.5301,0.13501,2.9705,0.16104,3.2934,0.10055,0.03097
38.094,94.161,34.264,15.274,62.748,13.197,27.701,72.512,25.719,0.152,3.6481,0.13674,2.9995,0.16381,3.3412,0.1038,0.032524
38.445,93.93,34.612,15.37,62.98,13.277,27.948,73.182,25.948,0.15475,3.6638,0.13836,3.0284,0.16631,3.3569,0.10553,0.0328
38.931,94.273,35.104,15.484,62.576,13.354,28.12,73.393,26.087,0.15661,3.5014,0.13988,2.985,0.16768,3.3251,0.11273,0.033649
38.948,95.006,35.166,15.473,64.829,13.313,27.999,73.778,25.955,0.15889,3.4591,0.14186,2.9628,0.1678,3.328,0.11389,0.033934
39.626,96.866,35.752,15.643,63.067,13.429,28.351,75.066,26.237,0.16343,3.4499,0.1449,2.9599,0.17154,3.2882,0.11512,0.030976
39.754,97.116,35.95,15.65,63.534,13.436,28.243,73.738,26.126,0.16219,3.4725,0.14401,2.9785,0.169,3.3111,0.11121,0.03539
40.123,96.864,36.335,15.736,63.802,13.508,28.343,73.772,26.203,0.16032,3.4576,0.14289,3.0332,0.16856,3.3982,0.11315,0.035246
40.847,97.724,37.021,15.997,62.587,13.738,28.791,74.916,26.608,0.1591,3.4412,0.14278,3.0294,0.16898,3.3893,0.11099,0.034343
41.78,100.77,37.914,16.27,65.273,13.967,29.351,75.711,27.121,0.15639,3.484,0.1435,3.0088,0.16581,3.3659,0.1109,0.034879
42.277,100.74,38.377,16.473,64.728,14.143,29.668,75.483,27.403,0.15713,3.593,0.14451,2.9849,0.16768,3.3436,0.10564,0.03443
42.741,101.78,38.819,16.617,65.153,14.259,29.992,77.493,27.7,0.15738,3.4928,0.14631,2.9702,0.16928,3.3042,0.10564,0.034282
41.794,100.1,38.139,15.502,56.572,13.84,28.288,72.85,26.486,0.1578,3.5606,0.14656,2.9794,0.16708,3.3784,0.10933,0.034087
42.706,101.96,38.93,15.836,60.531,14.14,29.42,76.241,27.573,0.15857,3.5353,0.14826,3.0125,0.16944,3.3645,0.10548,0.032993
43.448,101.57,39.608,16.061,58.946,14.343,29.976,74.373,28.086,0.16325,3.3485,0.15103,2.9905,0.17133,3.3788,0.10195,0.032697
44.06,102.37,40.179,16.29,61.996,14.518,30.384,75.859,28.448,0.16416,3.5449,0.15258,2.9669,0.17414,3.3708,0.10113,0.033215
44.952,104.79,40.994,16.505,63.44,14.73,31.084,76.761,29.101,0.16775,3.4057,0.15663,2.9525,0.18011,3.4674,0.10382,0.033218
46.56,107.47,42.469,17.032,62.834,15.181,32.127,78.714,30.045,0.17504,3.3888,0.1608,2.9347,0.1899,3.5142,0.10778,0.035482
48.058,110.17,43.847,17.407,64.979,15.548,33.149,80.528,31.005,0.18174,3.3065,0.16465,2.9589,0.19512,3.5357,0.10547,0.033923
48.77,111.48,44.479,17.621,66.183,15.694,33.501,80.716,31.309,0.18531,3.385,0.16659,3.0271,0.19711,3.6254,0.10501,0.03253
47.93,112.63,43.825,17.296,65.243,15.394,32.626,81.033,30.488,0.1842,3.3714,0.16462,3.1024,0.19414,3.6213,0.10231,0.036218
48.85,112.97,44.566,17.527,67.457,15.59,33.168,82.911,30.933,0.19341,3.3351,0.17089,3.0944,0.20148,3.566,0.10486,0.032496
47.991,110.87,43.812,17.16,62.482,15.254,32.192,78.243,29.98,0.19165,3.3869,0.16945,3.125,0.20414,3.4689,0.10364,0.03233
48.142,111.27,43.976,17.213,63.055,15.292,32.192,79.034,29.959,0.19226,3.3668,0.17011,3.1257,0.20962,3.5192,0.10225,0.03184
48.916,112.81,44.691,17.399,62.744,15.416,32.426,78.787,30.122,0.19394,3.302,0.17071,3.1282,0.20925,3.403,0.10358,0.030653
48.989,113.93,44.847,17.332,63.006,15.382,32.315,78.997,30.032,0.19366,3.4218,0.16998,3.193,0.20891,3.5756,0.10217,0.032859
48.748,114.2,44.66,17.218,61.771,15.268,31.851,78.052,29.572,0.19678,3.3834,0.16989,3.2584,0.20868,3.6053,0.10347,0.032217
49.367,114.32,45.264,17.392,63.811,15.427,32.155,77.984,29.841,0.19428,3.4004,0.16936,3.2362,0.20669,3.5814,0.10294,0.032412
49.785,115.74,45.672,17.576,62.353,15.602,32.377,81.376,30.037,0.1961,3.4719,0.17014,3.2246,0.21075,3.6285,0.1026,0.031122
50.132,115.75,46.015,17.624,63.957,15.642,32.484,80.978,30.117,0.19891,3.4986,0.17149,3.1417,0.21309,3.5392,0.10182,0.030492
50.635,117.14,46.505,17.798,64.806,15.779,32.828,80.337,30.429,0.19956,3.5379,0.17335,3.0986,0.21303,3.4967,0.10279,0.031984
51.528,118.06,47.369,18.06,65.056,15.997,33.453,81.168,31.007,0.19929,3.4256,0.17451,3.0691,0.21264,3.4609,0.10383,0.032638
51.562,117.61,47.427,18.048,64.873,15.964,33.44,81.121,30.984,0.19824,3.3777,0.17498,3.0664,0.21112,3.478,0.10404,0.031415
51.598,117.86,47.463,18.096,64.269,15.984,33.483,83.545,31.006,0.19891,3.3376,0.17453,3.0599,0.21046,3.4382,0.10329,0.031596
51.475,117.2,47.375,18.024,62.82,15.93,33.317,82.213,30.839,0.20109,3.315,0.17512,3.1064,0.21305,3.4325,0.10287,0.03021
51.993,118.45,47.876,18.216,63.91,16.079,33.622,81.993,31.119,0.19938,3.4521,0.17692,3.1335,0.21173,3.5663,0.10347,0.031044
51.959,119.65,47.856,18.09,62.476,15.955,33.616,81.035,31.106,0.21014,3.5332,0.18301,3.222,0.22083,3.6283,0.10495,0.030077
51.751,119.19,47.681,18.074,64.429,15.931,33.428,81.262,30.922,0.20821,3.5613,0.18324,3.2308,0.21685,3.5108,0.10682,0.030583
51.556,118.91,47.512,17.957,62.88,15.797,33.161,80.533,30.642,0.21236,3.461,0.18518,3.2261,0.22189,3.5615,0.10822,0.03029
52.209,117.88,48.062,18.126,61.882,15.884,33.479,79.785,30.878,0.21931,3.4989,0.19004,3.2827,0.22768,3.5926,0.10671,0.026005
51.891,118.82,47.837,17.981,62.808,15.803,33.229,80.372,30.671,0.22338,3.5242,0.1903,3.3358,0.23205,3.6071,0.10869,0.03154
53.02,121.91,48.881,18.335,61.802,16.088,34.006,81.8,31.373,0.22882,3.5976,0.19623,3.3346,0.23892,3.6104,0.11063,0.029987
53.168,123.37,49.043,18.367,63.509,16.067,33.977,83.676,31.327,0.22061,3.6907,0.19312,3.361,0.23059,3.7052,0.1099,0.032825
52.723,123.17,48.65,18.201,62.974,15.907,33.584,83.522,30.936,0.21731,3.6621,0.19187,3.3288,0.22613,3.6014,0.1113,0.031198
50.586,124.97,46.864,16.8,61.376,15.282,30.544,79.619,28.916,0.20776,3.8694,0.18331,3.337,0.21567,3.7297,0.11075,0.030837
51.272,126.3,47.469,17.033,63.035,15.451,31.207,80.678,29.532,0.209,3.712,0.18428,3.3514,0.21938,3.7482,0.11376,0.029538
51.859,125.87,48.035,17.22,62.788,15.593,31.559,82.274,29.847,0.21631,3.6792,0.18868,3.4117,0.22519,3.7862,0.11673,0.03153
52.803,127.36,48.931,17.51,63.214,15.829,32.042,83.069,30.288,0.22926,3.809,0.1958,3.442,0.23382,3.8111,0.11957,0.031383
52.684,129.01,48.92,17.471,64.12,15.808,31.926,82.533,30.198,0.22707,3.8554,0.19538,3.4727,0.23203,3.918,0.12066,0.038012
54.173,132.04,50.242,18.003,65.548,16.236,32.861,84.03,31.024,0.23344,3.7528,0.20018,3.461,0.23953,3.8532,0.12751,0.034312
54.782,132.4,50.826,18.151,64.509,16.356,33.175,84.641,31.307,0.23733,3.7336,0.20251,3.4455,0.24371,3.8521,0.12974,0.034796
55.983,133.02,51.958,18.468,65.026,16.63,33.785,86.042,31.855,0.24806,3.667,0.20995,3.5031,0.25604,3.7555,0.13501,0.034723
57.109,133.62,52.973,18.873,64.684,16.96,34.457,86.382,32.461,0.24207,4.1808,0.20848,3.3386,0.24909,4.0151,0.13882,0.030745
56.408,133.37,52.392,18.697,67.044,16.762,33.839,85.523,31.884,0.21699,3.5304,0.19619,3.2444,0.22619,3.6888,0.1395,0.034658
56.128,133.29,52.165,18.663,65.239,16.737,33.575,86.577,31.623,0.22196,3.7818,0.19837,3.3138,0.22707,3.8446,0.14646,0.038136
55.454,134.91,51.532,18.381,64.591,16.454,33.122,86.107,31.168,0.21705,3.7385,0.1924,3.3601,0.22473,3.8199,0.14764,0.036667
54.162,133.03,50.336,17.974,65.675,16.061,32.176,85.676,30.255,0.21012,3.6675,0.18662,3.2801,0.21928,3.7998,0.15458,0.038507
54.078,132.52,50.279,17.923,66.089,16.004,32.003,84.852,30.062,0.21292,3.5578,0.18986,3.2919,0.219,3.7904,0.1589,0.039689
54.728,130.86,50.896,18.085,64.82,16.126,32.395,86.14,30.413,0.21535,3.6668,0.19223,3.251,0.22105,3.7524,0.16077,0.039597
55.117,131.82,51.262,18.264,64.653,16.224,32.568,83.64,30.549,0.21902,3.5648,0.19513,3.2867,0.22089,3.672,0.17091,0.04088
55.314,132.65,51.472,18.331,67.934,16.274,32.525,84.065,30.483,0.21922,3.5735,0.1967,3.262,0.22065,3.6193,0.17788,0.042187
55.233,129.14,51.478,18.386,62.374,16.251,32.22,83.933,30.176,0.20211,3.5875,0.18305,3.1961,0.21013,3.6801,0.17862,0.043577
54.751,125.24,51.041,18.173,60.709,16.016,31.58,79.053,29.539,0.19547,3.4213,0.17865,3.2055,0.19844,3.6017,0.19472,0.047025
52.73,124.72,49.165,17.593,62.404,15.433,30.214,78.812,28.226,0.19879,3.4757,0.17964,3.1621,0.20147,3.5928,0.21662,0.051022
49.123,116.72,45.806,16.466,55.241,14.356,27.788,73.605,25.916,0.19664,3.5955,0.17258,3.2567,0.19787,3.6659,0.23474,0.058351
47.067,110.26,43.895,15.877,54.023,13.792,26.299,64.573,24.479,0.1964,3.3425,0.1711,3.1746,0.19742,3.5101,0.24771,0.059722
45.898,107.4,42.824,15.555,53.516,13.48,25.582,65.507,23.786,0.19764,3.4758,0.16993,3.1874,0.1992,3.5432,0.25713,0.060616
46.106,107.97,43.042,15.581,54.889,13.519,25.607,63.751,23.787,0.19065,3.4375,0.16651,3.1599,0.19219,3.5865,0.26322,0.062963
46.452,109.01,43.396,15.681,54.108,13.609,25.769,64.09,23.927,0.18563,3.4582,0.16462,3.1448,0.18733,3.6309,0.27571,0.067053
46.875,109.36,43.807,15.809,57.158,13.707,25.955,64.421,24.086,0.18397,3.4483,0.16345,3.1928,0.18543,3.6613,0.30634,0.081237
47.441,110.19,44.363,15.981,54.112,13.861,26.262,64.714,24.361,0.17944,3.3972,0.16195,3.1279,0.1808,3.6351,0.33701,0.089516
